"user","sum_step.log","jbsteps30pre.log","other.location","work.location","dec.temperature","sd_steps60","send","jbsteps30.log"
1,9.03109408169916,6.19338446197056,FALSE,FALSE,28,TRUE,FALSE,5.40941141405362
1,9.03109408169916,-0.693147180559945,TRUE,FALSE,23.3,TRUE,FALSE,5.57405336798142
1,8.60135049942296,-0.693147180559945,FALSE,FALSE,14.8,FALSE,FALSE,-0.693147180559945
1,8.60135049942296,3.8177123259569,TRUE,FALSE,29.2,FALSE,TRUE,6.33594038358972
1,8.60135049942296,6.11919791361753,TRUE,FALSE,29.8,FALSE,TRUE,5.23909800688807
1,8.60135049942296,3.19867311755068,FALSE,FALSE,31.8,FALSE,FALSE,-0.693147180559945
1,8.60135049942296,4.60015764416455,TRUE,FALSE,25.8,FALSE,TRUE,-0.693147180559945
1,8.66974258987652,-0.693147180559945,FALSE,FALSE,19.4,FALSE,FALSE,-0.693147180559945
1,8.66974258987652,5.50329694723457,FALSE,TRUE,27.7,FALSE,FALSE,-0.693147180559945
1,8.66974258987652,4.42484663185681,FALSE,TRUE,30.1,TRUE,TRUE,3.77276093809464
1,8.66974258987652,4.83230575857184,FALSE,FALSE,32.4,TRUE,TRUE,-0.693147180559945
1,8.66974258987652,4.42484663185681,TRUE,FALSE,28.9,TRUE,TRUE,4.68675017298051
1,8.64259160081057,-0.693147180559945,FALSE,FALSE,18.7,FALSE,TRUE,6.69394305509681
1,8.64259160081057,5.62221082096239,FALSE,TRUE,30.3,FALSE,TRUE,5.98519493409439
1,8.64259160081057,5.00729639283074,FALSE,TRUE,28.3,FALSE,FALSE,5.5853742436059
1,8.64259160081057,5.12693574979242,FALSE,FALSE,26.2,FALSE,FALSE,6.44651315540497
1,8.64259160081057,-0.693147180559945,TRUE,FALSE,21.6,FALSE,TRUE,-0.693147180559945
1,9.0370578398329,-0.693147180559945,FALSE,FALSE,17.7,FALSE,TRUE,6.73161458126326
1,9.0370578398329,2.9704144655697,FALSE,TRUE,0,FALSE,FALSE,6.52576252705911
1,9.0370578398329,-0.693147180559945,TRUE,FALSE,26.3,FALSE,TRUE,5.12693574979242
1,9.0370578398329,4.91632461462501,TRUE,FALSE,27.8,TRUE,TRUE,4.91632461462501
1,9.0370578398329,6.45441209062951,TRUE,FALSE,24.6,FALSE,FALSE,6.60190923590268
1,9.08205235167465,-0.693147180559945,FALSE,FALSE,17.8,FALSE,FALSE,-0.693147180559945
1,9.08205235167465,5.74139933822751,FALSE,FALSE,21.6,FALSE,FALSE,3.74950407593037
1,9.08205235167465,6.3216671707156,FALSE,FALSE,22.9,FALSE,TRUE,6.71113193747732
1,9.08205235167465,4.84811636459848,TRUE,FALSE,25.9,FALSE,FALSE,5.4359030295006
1,9.08205235167465,5.08450514266271,TRUE,FALSE,26.5,FALSE,TRUE,5.02716459604747
1,9.32322252903286,-0.693147180559945,TRUE,FALSE,20.1,FALSE,FALSE,-0.693147180559945
1,9.32322252903286,-0.693147180559945,FALSE,FALSE,30.2,FALSE,FALSE,4.08597631255158
1,9.32322252903286,5.8391871116624,FALSE,FALSE,31.7,FALSE,TRUE,-0.693147180559945
1,9.32322252903286,5.57784125129835,FALSE,FALSE,32.8,FALSE,TRUE,3.97968165390196
1,9.32322252903286,5.21221466749463,FALSE,FALSE,30.8,FALSE,FALSE,7.20526391225165
1,9.17905608193642,-0.693147180559945,TRUE,FALSE,NA,TRUE,FALSE,-0.693147180559945
1,9.17905608193642,6.81399389916766,FALSE,FALSE,31.6,TRUE,TRUE,7.01705801387259
1,9.17905608193642,4.32413265625498,FALSE,FALSE,32.1,TRUE,TRUE,6.35870844239595
1,9.17905608193642,4.18205014264121,TRUE,FALSE,30.6,TRUE,FALSE,5.75732324158423
1,9.17905608193642,4.5798523780038,TRUE,FALSE,25.4,TRUE,TRUE,-0.693147180559945
1,9.0040539377284,-0.693147180559945,TRUE,FALSE,21.2,TRUE,FALSE,6.85277097064938
1,9.0040539377284,4.98702542845712,FALSE,TRUE,27.8,TRUE,FALSE,6.59646334089122
1,9.0040539377284,7.3456875772278,FALSE,TRUE,29.7,TRUE,FALSE,5.57405336798142
1,9.0040539377284,4.85592890433527,FALSE,FALSE,27.9,TRUE,TRUE,5.0720439222249
1,9.0040539377284,5.92825847120419,TRUE,FALSE,28.5,TRUE,TRUE,5.32544603393629
1,9.53213397405673,-0.693147180559945,FALSE,FALSE,19.8,TRUE,TRUE,5.69876993283266
1,9.53213397405673,5.7120812774709,FALSE,TRUE,22.6,TRUE,TRUE,-0.693147180559945
1,9.53213397405673,4.81624115606803,FALSE,TRUE,24.2,TRUE,TRUE,4.41279829334063
1,9.53213397405673,3.72569342723665,FALSE,FALSE,23.6,TRUE,TRUE,4.28358656186063
1,9.53213397405673,-0.693147180559945,FALSE,FALSE,21.8,TRUE,FALSE,-0.693147180559945
1,8.8394216076206,-0.693147180559945,FALSE,FALSE,9.1,TRUE,TRUE,-0.693147180559945
1,8.8394216076206,5.05305600998021,TRUE,FALSE,24.4,TRUE,TRUE,6.73637366222652
1,8.8394216076206,4.16666522380173,TRUE,FALSE,24.2,TRUE,TRUE,4.5798523780038
1,8.8394216076206,4.31079912538551,TRUE,FALSE,26,TRUE,FALSE,6.08107670579767
1,8.8394216076206,-0.693147180559945,FALSE,FALSE,22.5,TRUE,TRUE,-0.693147180559945
1,9.72543686259282,-0.693147180559945,FALSE,FALSE,13.8,TRUE,TRUE,-0.693147180559945
1,9.72543686259282,-0.693147180559945,FALSE,FALSE,16.1,TRUE,FALSE,-0.693147180559945
1,9.72543686259282,-0.693147180559945,FALSE,FALSE,15.9,TRUE,FALSE,-0.693147180559945
1,9.72543686259282,-0.693147180559945,FALSE,FALSE,17.5,TRUE,TRUE,-0.693147180559945
1,9.72543686259282,-0.693147180559945,FALSE,FALSE,16.3,TRUE,TRUE,-0.693147180559945
1,7.22693601849329,-0.693147180559945,FALSE,FALSE,12.5,TRUE,FALSE,-0.693147180559945
1,7.22693601849329,-0.693147180559945,FALSE,TRUE,24,TRUE,TRUE,-0.693147180559945
1,7.22693601849329,-0.693147180559945,TRUE,FALSE,26.1,TRUE,FALSE,-0.693147180559945
1,7.22693601849329,-0.693147180559945,TRUE,FALSE,27.4,TRUE,FALSE,-0.693147180559945
2,8.70582811026678,5.68187763926815,TRUE,FALSE,22.3,NA,FALSE,5.87633423985435
2,8.70582811026678,-0.693147180559945,TRUE,FALSE,NA,NA,FALSE,-0.693147180559945
2,8.70582811026678,-0.693147180559945,TRUE,FALSE,NA,NA,FALSE,-0.693147180559945
2,8.70582811026678,-0.693147180559945,TRUE,FALSE,29.7,FALSE,FALSE,6.84108114571414
2,8.70582811026678,6.83894096298178,TRUE,FALSE,23.1,FALSE,FALSE,-0.693147180559945
2,8.58073121222023,-0.693147180559945,TRUE,FALSE,22.5,FALSE,TRUE,-0.693147180559945
2,8.58073121222023,-0.693147180559945,TRUE,FALSE,28.3,FALSE,TRUE,6.55748833133874
2,8.58073121222023,6.36043854663373,TRUE,FALSE,29.9,TRUE,TRUE,6.64574095327893
2,8.58073121222023,6.23146521548861,TRUE,FALSE,29.8,TRUE,FALSE,6.65736899127405
2,8.58073121222023,-0.693147180559945,TRUE,FALSE,26.3,TRUE,FALSE,5.02058562494942
2,9.10164095505284,-0.693147180559945,TRUE,FALSE,21.6,TRUE,TRUE,-0.693147180559945
2,9.10164095505284,5.30081424674662,TRUE,FALSE,29,TRUE,FALSE,4.01638302075239
2,9.10164095505284,7.25805997591303,TRUE,FALSE,30,TRUE,TRUE,6.21560759875528
2,9.10164095505284,2.91777073208428,TRUE,FALSE,29.7,TRUE,FALSE,-0.693147180559945
2,9.10164095505284,4.93806460126142,TRUE,FALSE,27.3,TRUE,TRUE,3.06805293513362
2,9.46179923427044,-0.693147180559945,TRUE,FALSE,19.8,TRUE,TRUE,4.31079912538551
2,9.46179923427044,-0.693147180559945,TRUE,FALSE,29.6,TRUE,FALSE,-0.693147180559945
2,9.46179923427044,-0.693147180559945,TRUE,FALSE,31,TRUE,TRUE,3.90197266957464
2,9.46179923427044,5.65073325356639,TRUE,FALSE,30.7,TRUE,FALSE,-0.693147180559945
2,9.46179923427044,3.94158180766969,TRUE,FALSE,NA,TRUE,FALSE,5.12693574979242
2,9.00944742959679,-0.693147180559945,TRUE,FALSE,21.9,TRUE,FALSE,-0.693147180559945
2,9.00944742959679,-0.693147180559945,TRUE,FALSE,30.6,TRUE,TRUE,6.60055054004149
2,9.00944742959679,7.40397475035877,TRUE,FALSE,29.9,TRUE,TRUE,-0.693147180559945
2,9.00944742959679,-0.693147180559945,TRUE,FALSE,27,TRUE,FALSE,7.15500590563958
2,9.00944742959679,-0.693147180559945,TRUE,FALSE,26.1,TRUE,TRUE,3.48124008933569
2,9.14729407025855,-0.693147180559945,TRUE,FALSE,20.7,TRUE,FALSE,-0.693147180559945
2,9.14729407025855,7.34697748388843,TRUE,FALSE,26.8,TRUE,FALSE,-0.693147180559945
2,9.14729407025855,6.33771029555618,TRUE,FALSE,28.2,TRUE,FALSE,3.19867311755068
2,9.14729407025855,5.427150238391,TRUE,FALSE,NA,TRUE,FALSE,2.52572864430826
2,9.14729407025855,-0.693147180559945,TRUE,FALSE,24.7,TRUE,TRUE,3.8607297110406
2,8.99838401005254,-0.693147180559945,TRUE,FALSE,23.4,TRUE,FALSE,-0.693147180559945
2,8.99838401005254,6.79065950710589,TRUE,FALSE,NA,TRUE,FALSE,3.9982007016692
2,8.99838401005254,-0.693147180559945,TRUE,FALSE,NA,TRUE,FALSE,-0.693147180559945
2,8.99838401005254,-0.693147180559945,TRUE,FALSE,28.3,TRUE,FALSE,3.94158180766969
2,8.99838401005254,-0.693147180559945,TRUE,FALSE,25.8,TRUE,TRUE,-0.693147180559945
2,9.0808010006212,-0.693147180559945,TRUE,FALSE,NA,TRUE,FALSE,-0.693147180559945
2,9.0808010006212,4.26969744969996,TRUE,FALSE,25.6,TRUE,FALSE,3.72569342723665
2,9.0808010006212,4.31079912538551,TRUE,FALSE,28,TRUE,TRUE,5.90126627918983
2,9.0808010006212,-0.693147180559945,TRUE,FALSE,27.9,TRUE,TRUE,3.59731226058845
2,9.0808010006212,3.02042488614436,TRUE,FALSE,25,TRUE,FALSE,4.18205014264121
2,9.08421009483197,-0.693147180559945,TRUE,FALSE,19.3,TRUE,FALSE,-0.693147180559945
2,9.08421009483197,5.18458860121969,TRUE,FALSE,NA,TRUE,FALSE,5.19573077777294
2,9.08421009483197,4.5798523780038,TRUE,FALSE,31.4,TRUE,TRUE,4.9452074887738
2,9.08421009483197,4.19720194766181,TRUE,FALSE,-1024,TRUE,FALSE,-0.693147180559945
2,9.08421009483197,7.97676709787396,TRUE,FALSE,29.1,TRUE,TRUE,7.07791990550546
2,8.80597465931132,-0.693147180559945,TRUE,FALSE,NA,TRUE,FALSE,-0.693147180559945
2,8.80597465931132,7.18425000579334,TRUE,FALSE,NA,TRUE,FALSE,4.25561270981822
2,8.80597465931132,7.02420409162538,TRUE,FALSE,NA,TRUE,FALSE,3.23867845216438
2,8.80597465931132,4.7999142627806,TRUE,FALSE,25.5,TRUE,FALSE,3.02042488614436
2,8.80597465931132,6.15379595902543,TRUE,FALSE,NA,TRUE,FALSE,6.32346250333427
2,9.09234481373847,5.44457987352629,TRUE,FALSE,25.1,TRUE,TRUE,6.90825515402379
2,9.09234481373847,-0.693147180559945,TRUE,FALSE,25.5,TRUE,TRUE,6.8346468071615
2,9.09234481373847,2.91777073208428,TRUE,FALSE,25.7,TRUE,TRUE,4.50534985070588
2,9.09234481373847,3.06805293513362,TRUE,FALSE,22.9,TRUE,FALSE,7.83735702491596
2,9.59635079225021,-0.693147180559945,TRUE,FALSE,19.6,TRUE,FALSE,6.88089782481225
2,9.59635079225021,7.42863023860113,TRUE,FALSE,23.3,TRUE,FALSE,6.3500127354284
2,9.59635079225021,-0.693147180559945,TRUE,FALSE,24.3,TRUE,FALSE,5.57784125129835
2,9.59635079225021,5.79757635394256,TRUE,FALSE,24,TRUE,FALSE,-0.693147180559945
2,9.59635079225021,6.03428454429091,TRUE,FALSE,21.9,TRUE,TRUE,3.65065824129374
2,9.15514473650823,-0.693147180559945,TRUE,FALSE,NA,TRUE,FALSE,-0.693147180559945
2,9.15514473650823,5.67846466667191,TRUE,FALSE,22.6,TRUE,TRUE,6.50951401596329
2,9.15514473650823,7.5339610537882,TRUE,FALSE,23.6,TRUE,TRUE,-0.693147180559945
2,9.15514473650823,-0.693147180559945,TRUE,FALSE,NA,TRUE,FALSE,7.41788065763373
2,9.15514473650823,4.06902675423781,TRUE,FALSE,22.1,TRUE,TRUE,-0.693147180559945
2,8.95234654322623,-0.693147180559945,TRUE,FALSE,20.7,TRUE,TRUE,-0.693147180559945
2,8.95234654322623,-0.693147180559945,TRUE,FALSE,NA,TRUE,FALSE,-0.693147180559945
2,8.95234654322623,-0.693147180559945,TRUE,FALSE,24.9,TRUE,FALSE,-0.693147180559945
2,8.95234654322623,-0.693147180559945,TRUE,FALSE,23.7,TRUE,TRUE,7.27690212441619
2,8.95234654322623,3.19867311755068,TRUE,FALSE,22.5,TRUE,FALSE,-0.693147180559945
2,8.9001399880938,4.0342406381524,TRUE,FALSE,17.7,TRUE,TRUE,3.8607297110406
2,8.9001399880938,4.16666522380173,TRUE,FALSE,NA,TRUE,FALSE,-0.693147180559945
2,8.9001399880938,-0.693147180559945,TRUE,FALSE,23.3,TRUE,TRUE,3.90197266957464
2,8.9001399880938,5.3729609095438,TRUE,FALSE,22.8,TRUE,TRUE,4.26969744969996
2,8.9001399880938,4.48300255201388,TRUE,FALSE,22.6,TRUE,FALSE,6.60462110197143
2,9.22562299550734,-0.693147180559945,TRUE,FALSE,21.4,TRUE,TRUE,-0.693147180559945
2,9.22562299550734,6.88192451894762,TRUE,FALSE,24.3,TRUE,TRUE,6.34826448323486
2,9.22562299550734,5.82156551031258,TRUE,FALSE,24.1,TRUE,FALSE,3.7954891891722
2,9.22562299550734,6.21360759808861,TRUE,FALSE,25.1,TRUE,FALSE,6.33239113407858
2,9.22562299550734,5.33513133967075,TRUE,FALSE,23,TRUE,TRUE,5.89302447429473
2,8.8794724020748,-0.693147180559945,TRUE,FALSE,21.5,TRUE,TRUE,-0.693147180559945
2,8.8794724020748,4.82430571590476,TRUE,FALSE,25.4,TRUE,TRUE,5.26527751246984
2,8.8794724020748,4.0517849478033,TRUE,FALSE,22.7,TRUE,TRUE,-0.693147180559945
2,8.8794724020748,-0.693147180559945,TRUE,FALSE,21.7,TRUE,FALSE,6.10367653771491
2,8.8794724020748,4.63957161270542,TRUE,FALSE,22.4,TRUE,FALSE,-0.693147180559945
2,8.43054538469057,-0.693147180559945,TRUE,FALSE,20.7,TRUE,FALSE,-0.693147180559945
2,8.43054538469057,-0.693147180559945,TRUE,FALSE,24.6,TRUE,FALSE,-0.693147180559945
2,8.43054538469057,3.59731226058845,TRUE,FALSE,24.7,TRUE,FALSE,-0.693147180559945
2,8.43054538469057,3.65065824129374,TRUE,FALSE,NA,TRUE,FALSE,3.65065824129374
2,8.43054538469057,-0.693147180559945,TRUE,FALSE,22.6,TRUE,TRUE,-0.693147180559945
2,8.5991417740634,-0.693147180559945,TRUE,FALSE,17.3,TRUE,TRUE,3.65065824129374
2,8.5991417740634,-0.693147180559945,TRUE,FALSE,20.8,TRUE,TRUE,-0.693147180559945
2,8.5991417740634,5.06575459331733,TRUE,FALSE,NA,TRUE,FALSE,-0.693147180559945
2,8.5991417740634,3.11351530921037,TRUE,FALSE,23.7,TRUE,TRUE,7.27759320944715
2,8.5991417740634,-0.693147180559945,TRUE,FALSE,20.2,TRUE,TRUE,4.36309862478836
2,8.74337213127397,-0.693147180559945,TRUE,FALSE,19.1,TRUE,FALSE,7.32085781421951
2,8.74337213127397,4.67749084756772,TRUE,FALSE,25.3,TRUE,TRUE,3.11351530921037
2,8.74337213127397,-0.693147180559945,TRUE,FALSE,27.8,TRUE,FALSE,6.18517928773138
2,8.74337213127397,4.52720864451838,TRUE,FALSE,28.3,TRUE,FALSE,4.3502779363593
2,8.74337213127397,-0.693147180559945,TRUE,FALSE,23,TRUE,FALSE,-0.693147180559945
2,8.93511374079175,-0.693147180559945,TRUE,FALSE,23.8,TRUE,TRUE,6.67392987932107
2,8.93511374079175,4.95229971708329,TRUE,FALSE,26.5,TRUE,TRUE,2.86220088092947
2,8.93511374079175,4.91632461462501,TRUE,FALSE,27.9,TRUE,TRUE,7.0796055359088
2,8.93511374079175,3.67630067190708,TRUE,FALSE,NA,TRUE,FALSE,6.58271741998659
2,8.93511374079175,-0.693147180559945,TRUE,FALSE,25.1,TRUE,FALSE,3.41772668361337
2,8.89932143415996,4.50534985070588,TRUE,FALSE,21.8,TRUE,TRUE,-0.693147180559945
2,8.89932143415996,5.66815529701305,TRUE,FALSE,NA,TRUE,FALSE,-0.693147180559945
2,8.89932143415996,3.83945231259331,TRUE,FALSE,28.4,TRUE,FALSE,-0.693147180559945
2,8.89932143415996,6.75983514890551,TRUE,FALSE,27.2,TRUE,FALSE,6.27193316504146
2,8.89932143415996,3.62434093297637,TRUE,FALSE,25.8,TRUE,FALSE,5.9597158487934
2,9.3983954606179,-0.693147180559945,TRUE,FALSE,20.8,TRUE,TRUE,-0.693147180559945
2,9.3983954606179,5.85936070647464,TRUE,FALSE,28.6,TRUE,TRUE,6.16015191262613
2,9.3983954606179,-0.693147180559945,TRUE,FALSE,29.6,TRUE,TRUE,-0.693147180559945
2,9.3983954606179,6.21959563993323,TRUE,FALSE,29.5,TRUE,TRUE,6.29802970656126
2,9.3983954606179,5.3729609095438,TRUE,FALSE,28.1,TRUE,FALSE,4.62005879848184
2,8.97055917950895,6.810693566139,TRUE,FALSE,24.9,TRUE,TRUE,6.51545315740025
2,8.97055917950895,6.17274389432349,TRUE,FALSE,NA,TRUE,FALSE,2.91777073208428
