"fit_gee.coefficients","names"
2.81245992490145,"(Intercept)"
0.343124865689145,"sum_step.log"
1.37101603285536,"jbsteps30pre.log"
0.318992524012344,"dec.temperature"
-0.05112514948006,"sd_steps601"
0,"home.location1"
1.65144395815764,"send1"
-1.20168459057961,"sd_steps601:send1"
0,"send1:home.location1"
-0.182895726813043,"dosage:send1"
-0.0372070350131272,"dosage"
