"fit_gee.coefficients","names"
3.32103277407583,"(Intercept)"
0.0394618117324237,"sum_step.log"
0.679281486989735,"jbsteps30pre.log"
0.383072201242645,"dec.temperature"
-0.335491268831453,"sd_steps601"
0,"home.location1"
1.11397633668438,"send1"
-0.390074764140698,"sd_steps601:send1"
0,"send1:home.location1"
-0.259418846374358,"dosage:send1"
0.128061192189086,"dosage"
