"fit_gee.coefficients","names"
5.08052724843632,"(Intercept)"
-0.229532414247712,"sum_step.log"
1.34900636124379,"jbsteps30pre.log"
0.244879083161996,"dec.temperature"
-0.0027437261119505,"sd_steps601"
-0.492425101448955,"home.location1"
-1.11569261973017,"send1"
0.175226269179781,"sd_steps601:send1"
0.607000785818884,"send1:home.location1"
0.187771474833498,"dosage:send1"
-0.20805569189018,"dosage"
