"fit_gee.coefficients","names"
5.46282799616436,"(Intercept)"
0.289420344523393,"sum_step.log"
1.36354084147797,"jbsteps30pre.log"
0.0290710496060884,"dec.temperature"
0.354540152401374,"sd_steps601"
-0.112484417829647,"home.location1"
0.0423421735436682,"send1"
-0.0655497819102568,"sd_steps601:send1"
0.213823848170366,"send1:home.location1"
-0.0367514332755878,"dosage:send1"
-0.211475877047435,"dosage"
