"fit_gee.coefficients","names"
5.95007709152916,"(Intercept)"
0.334924784710691,"sum_step.log"
0.68406604201623,"jbsteps30pre.log"
-0.625326642716755,"dec.temperature"
0.726902318194666,"sd_steps601"
-0.543963896371788,"home.location1"
-4.32053245523729,"send1"
-1.85228791784285,"sd_steps601:send1"
-0.346678209390478,"send1:home.location1"
0.583841109946896,"dosage:send1"
-0.382413414622235,"dosage"
