"fit_gee.coefficients","names"
2.4118092695552,"(Intercept)"
-0.113178427137984,"sum_step.log"
0.710379131406843,"jbsteps30pre.log"
-0.359595338676702,"dec.temperature"
1.63070244852493,"sd_steps601"
0,"home.location1"
-0.466524318205345,"send1"
-0.918933503170924,"sd_steps601:send1"
0,"send1:home.location1"
0.0583709289193323,"dosage:send1"
0.0107287392636661,"dosage"
