"fit_gee.coefficients","names"
1.6341414019364,"(Intercept)"
0.0141081466470452,"sum_step.log"
1.9953574482832,"jbsteps30pre.log"
0.17387167609297,"dec.temperature"
-0.332306250412019,"sd_steps601"
0.310957266835654,"home.location1"
1.33131037744324,"send1"
0.727949753549344,"sd_steps601:send1"
-0.720902686307014,"send1:home.location1"
-0.170472135016517,"dosage:send1"
0.177148053571183,"dosage"
