"","fit_gee.residuals"
"1313",-0.115100471892353
"1314",1.03709449968936
"1332",-1.63125093610362
"1333",-2.29093246982966
"1334",-2.25292097263735
"1335",-2.27729548614434
"1336",-1.18311810385893
"1337",2.38754349377037
"1338",-2.3110467988265
"1339",-2.2958656653557
"1340",-2.04073399428696
"1341",1.8550633456949
"1342",2.24150361586098
"1343",-2.06712596591124
"1352",2.03192312950261
"1353",2.3894419951281
"1354",1.45083655714324
"1355",-2.54108289452598
"1356",4.9746324315913
"1357",2.3102260300241
"1358",1.69152823721488
"1359",3.08572345661634
"1361",2.18903101351732
"1362",-5.58753841720628
"1364",1.01698598507779
"1365",-2.81103398447289
"1366",0.180360313166267
"1367",-4.67214647493471
"1368",-0.119044262338633
"1369",1.20415087719617
"1370",-2.44757613252666
"1371",2.27341185573858
"1372",-4.40248937808078
"1373",2.26914498899409
"1374",-0.447117417246052
"1375",-2.59027293370945
"1376",5.5024422532965
"1377",-4.63256092159857
"1378",-4.96214281161224
"1379",1.23987431848252
"1380",-2.47844066461867
"1381",1.4481472673442
"1382",3.63878318167322
"1383",-0.102400422074409
"1384",3.35303299803447
"1385",-2.449553345829
"1386",2.18517697223924
"1387",3.31393484976272
"1388",2.8801050244567
"1389",1.86936544762703
"1390",4.36872109242778
"1391",1.17505869662921
"1392",2.80434083409543
"1393",2.66528172959754
"1394",-1.07557863579354
"1395",4.47259060046373
"1396",1.34369136539209
"1397",1.42828398102187
"1398",-5.09504088011393
"1399",1.02053919739294
"1400",-2.52554139131841
"1401",-1.28331487807334
"1402",2.97028796117434
"1403",0.717054147421641
"1404",2.21533776217103
"1405",-2.534799170234
"1406",0.770661007348242
"1407",0.418617480462402
"1408",1.95976251740054
"1409",-0.435517462969281
"1410",2.82405926342749
"1411",-1.65437840890785
"1412",0.726363927968396
"1413",5.45922514077977
"1414",3.45962077753071
"1416",1.61114000598543
"1417",3.35145776892413
"1418",0.58463350955252
"1419",1.49158687571642
"1420",1.55710523999031
"1421",-2.4503923448338
"1422",-5.55641518668929
"1423",2.0666550393203
"1424",3.41215111375114
"1425",1.61001760516791
"1426",1.66170014854346
"1427",0.915160904477613
"1428",2.32266440502486
"1429",0.621846411502944
"1430",-2.71115671534205
"1431",1.61928495056427
"1432",2.42282312820593
"1433",2.26868850851297
"1434",1.81134133888118
"1435",-2.467849445213
"1436",1.4049756349376
"1437",2.25082729020122
"1438",2.22245546282562
"1439",3.48716171938479
"1440",-2.50896850848275
"1441",2.45088904356092
"1442",-4.73697059146503
"1443",1.09392952544976
"1444",1.62571103843225
"1445",-2.39155339856323
"1446",0.732564032920777
"1447",-2.45693518774729
"1448",-4.63862028231288
"1449",0.878632203488349
"1450",-2.32891338330097
"1451",1.44532402003909
"1452",5.14746075493898
"1453",3.51032725026636
"1454",0.267368023658469
"1455",4.04510843377704
"1456",1.27200398339275
"1457",2.95059616726522
"1458",0.406089717314178
"1459",2.56261313838407
"1460",1.19579240129624
"1461",1.70158606796418
"1462",-4.52432477838229
"1463",0.88169651257479
"1464",2.5449536472051
"1465",3.34659773007852
"1466",1.26055737653779
"1467",1.99501333258299
"1468",3.12567737423768
"1469",0.480152098175743
"1470",-2.38813894641892
"1471",0.822858256887366
"1472",2.59655549307219
"1473",3.0030979216112
"1474",3.12678918406746
"1475",-2.47392966194909
"1476",-4.34570806847571
"1477",3.08494778745926
"1478",-2.36873427178211
"1479",-2.32266405422013
"1480",2.283294271983
"1481",1.31446196307173
"1482",-2.50751552345915
"1483",3.41276369917614
"1484",-2.28422431427169
"1485",3.45116393268015
"1486",-5.7467080927699
"1487",4.71125351952066
"1488",2.44974132866105
"1490",-0.0676228126867837
"1491",2.51682028779504
"1492",2.66943400269383
"1493",-0.523180423349571
"1494",1.0438009744224
"1495",-2.3341402972964
"1496",0.120807338198873
"1497",2.08665433692672
"1498",0.698540408915816
"1499",2.46443883799336
"1500",2.82698392413047
"1501",1.49633395746552
"1502",2.05908399105454
"1503",0.244153487440455
"1504",-2.3741425571725
"1505",-2.59835344333911
"1506",1.21967593323395
"1507",-4.70063772222198
"1508",5.52023666293674
"1509",2.5390917880035
"1510",-2.52903960649603
"1511",2.2028886904387
"1512",-4.75786198870673
"1513",-2.57629449603638
"1514",-0.419910557318089
"1515",-2.28744884763784
"1516",1.65055808163528
"1517",1.1031253882545
"1518",0.400568321459123
"1519",-0.717970685527815
"1520",-2.46425987497926
"1521",1.76666656379334
"1522",2.05442491543335
"1523",4.89326094890829
"1524",1.90243940834409
"1525",3.68261175203061
"1526",1.94727649789852
"1527",-5.20470964097351
"1528",0.544435726339802
"1529",1.29898418827376
"1530",2.91506960998541
"1531",1.24486401594376
"1532",-2.67444736463379
"1533",-5.16262331960905
"1534",0.0333555406749957
"1535",3.28236213118901
"1537",2.46411499611005
"1538",-5.65082445199841
"1539",3.25319476583078
"1540",-2.8555491325739
"1541",1.90510705048018
"1542",-4.34372348230742
"1543",-4.40235089241791
"1544",1.2793202571606
"1545",-2.31547592970964
"1546",0.299534381020645
"1547",-2.41882773356575
"1548",2.64096182256499
"1549",0.94576720258023
"1550",-2.4368043228062
"1551",-0.666077653126838
"1552",3.71535193302881
"1553",-1.21573280958346
"1554",1.20874570170152
"1557",0.282277105879861
"1558",2.98493687992877
"1559",-0.0759119078389618
"1560",-2.65139730826369
"1561",-4.60466674076423
"1562",0.998813587499838
"1563",2.91135344050617
"1564",4.55225284581761
"1565",-2.66319321087048
"1566",0.603086209304508
"1567",4.33994917864543
"1568",1.20550188120187
"1569",1.834695646331
"1570",-2.19132347419235
"1571",2.96527818804519
"1572",1.65485766297918
"1573",-2.55877085229462
"1574",1.9666800135948
"1576",-2.46873241929686
"1577",-2.25893064047566
"1578",-0.500408648333019
"1579",-2.50796469910805
"1580",-2.25731520148997
"1581",2.08155593812081
"1582",2.75444072379711
"1583",-4.99849909340159
"1584",3.15838998354797
"1585",-2.42066511748103
"1586",4.66705621631923
"1588",-0.114437624403873
"1589",2.28558319169445
"1590",-2.42820811703587
"1591",-4.13036353927004
"1592",1.23572134526454
"1593",-1.8013908389811
"1594",-0.459754718963288
"1595",1.4008510601741
"1596",1.54457399211071
"1597",2.0232073744714
"1598",2.44810641095749
"1599",1.44987378656648
"1600",-2.24537041067632
"1601",0.703210853945412
"1602",-0.193135942086102
"1603",2.72488707688312
"1604",-2.48838488590227
"1605",-2.54643949592635
"1606",1.26206868720142
"1607",0.699581409514724
"1608",-2.58574107537778
"1609",-0.0682396296705825
"1610",-2.35283964874413
"1611",1.92404430863278
"1612",-5.10215862410899
"1613",-4.57996152612578
"1614",5.18478161847504
"1615",-2.34326900182459
"1616",-2.42001329856313
"1617",2.64986407042844
"1618",-0.689267864840854
"1619",2.96266407487777
"1620",-2.15470710100217
"1621",-2.25244547875851
"1622",2.38910952384788
"1623",1.98360215790463
"1624",3.26974485988528
"1625",-2.40265516223317
"1626",0.993067433738982
"1627",1.01036370994728
"1628",0.875281412387728
"1629",4.59291969066215
"1630",-2.2554144344103
"1631",-2.19208724682853
"1632",3.77200053744184
"1633",2.66637426844812
"1634",-4.87943391562492
"1635",-2.42146828055188
"1636",2.69540668444281
"1637",-2.28336467929722
"1638",-5.17705745447371
"1639",2.74446454408492
"1640",-2.32614330525899
"1641",0.927443793349384
"1642",2.00475197082445
"1643",1.00336705523011
"1644",2.05188036837734
"1645",-2.64820179768742
"1646",2.45309228778126
"1647",-1.1650620174622
"1648",-2.74431403660462
"1649",3.9952095088121
"1650",-2.52171718697864
"1651",-4.76016697927112
"1652",-2.60238109845512
"1653",-2.11672059068191
"1654",1.41081964948151
"1655",-2.34576769135346
"1656",2.19228008786336
"1657",-5.85381306964604
"1658",-2.58524408195555
"1659",-2.44145000139919
"1660",-2.44671809023714
"1661",4.02748972222969
"1662",1.76843848472007
"1663",-0.689869128271956
"1664",-4.57961998364099
"1665",-2.02496862656408
"1666",1.57427023673863
"1667",-2.0398338765369
"1668",-2.2098379879483
"1669",2.8644838668889
"1670",-2.2018352976421
"1671",-2.46913703920695
"1672",1.93719011485589
"1673",-2.33119655595905
"1674",-4.49521408921005
"1677",-4.03056742437095
"1679",-5.13101755992769
"1680",-2.54099617783068
"1681",3.61458238149879
"1682",-4.44755292045761
"1683",-4.357173939246
"1684",-4.69082361335053
"1685",-2.12900211742432
"1686",1.31917694977559
"1687",2.84207668000574
"1688",-4.9137978829825
"1689",5.39032259812504
"1690",-3.90839122836674
"1691",-4.65897235387668
"1692",0.420213834686235
"1693",4.08248584765955
"1694",4.21032186908022
"1695",-2.48656644238885
"1696",5.32673081321512
"1697",-2.53704487431057
"1698",3.60514405690232
"1699",-1.49941124439985
"1700",-2.3316216397262
"1701",1.51069446732426
"1702",0.623933588424402
"1703",-2.74730891706635
"1704",3.84073537952504
"1706",-0.201532509533648
"1707",0.903550716073566
"1708",2.25333140765429
"1709",1.20293719365486
"1711",3.72690078034453
"1712",-4.60822800275221
"1713",-4.71620016547193
"1714",4.65005510585936
"1715",-2.31754337157928
"1716",-2.3521864858239
"1717",-2.39352979672827
"1718",0.216624678412491
"1719",2.34656210892701
"1720",-2.28487013570096
"1721",-2.34486462705139
"1722",2.56428512725432
"1723",3.61300686455026
"1724",-5.36421365259604
"1725",-2.4226500240372
"1728",0.673772607569806
"1729",3.51533857412693
"1730",-2.55157410401604
"1731",-2.94890266834338
"1732",2.95471045267337
"1733",2.48336237670786
"1734",1.9172015121981
"1735",-2.58559803902
"1737",-2.92727074242189
"1738",0.736389941518819
"1739",0.340748734132649
"1740",-3.89818607703232
"1741",-2.82479452711045
"1742",4.57817612932886
"1743",2.08644180376464
"1744",5.02133071774067
"1745",-2.47413995190678
"1746",1.3436766940697
"1747",0.698044797571677
"1748",1.01592756322664
"1749",0.774718047092569
"1750",-2.35156225242415
"1751",2.12447929134138
"1752",4.89264661269363
"1754",-2.48286020456437
"1755",-2.68531634870315
"1756",-0.558530727228133
"1757",1.65828235395628
"1758",0.164085114581995
"1759",2.23634849344615
"1762",1.27398224294019
"1763",-0.500352770898746
"1764",-2.84206871804085
"1765",0.854619312531876
"1766",-2.8100138732141
"1767",2.10791432108766
"1768",0.460989932866468
"1769",-0.593138974810247
"1770",-2.69265894192326
"1771",0.0423470646059512
"1772",0.664450442346871
"1774",3.3537515728569
"1775",-4.63729888231738
"1776",-4.18511247910791
"1777",2.41811596390016
"1778",-1.08301140690595
"1779",-0.264693236681523
"1780",4.68178639751105
"1781",2.19045619180372
"1783",2.03233834377552
"1784",-4.4304270212113
"1785",2.30465873349189
"1786",-4.40302689847162
"1787",-4.40088935007989
"1788",0.636065968983744
"1789",2.60052880114768
"1790",1.86384383544731
"1791",-4.73083284121042
"1792",-2.32553040122107
"1793",-2.41252107390098
"1794",-2.42846244552351
"1795",-1.79775728300992
"1796",2.85082013729724
"1797",2.28448357335843
"1798",-0.11839531554566
"1799",-1.88455422031013
"1800",-2.45338997802423
"1801",1.12494747265671
"1802",-1.17148529230201
"1803",-0.983083596961969
"1804",1.25249276867087
"1805",-2.24709606693142
"1806",-3.89669903630555
"1807",-2.36130423983181
"1808",2.69293792213707
"1810",2.68782038708784
"1811",-2.31173608005047
"1812",3.06711546645576
"1813",2.05881135856609
"1814",1.0702954974122
"1815",-2.25455991620667
"1816",-5.24648798503741
"1817",-2.4264368964705
"1818",0.443087888142319
"1820",-2.298257413905
"1821",-2.47191671462617
"1822",-2.47206091962908
"1823",2.53743592634131
"1824",-0.145071355489924
"1825",-2.58226595726289
"1826",-4.49471809176151
"1827",3.20891361365057
"1828",1.71608417698543
"1829",0.94365734700875
"1830",-2.45501952150709
"1831",1.63729368634391
"1832",-5.04050280320478
"1833",-4.67810762521586
"1834",1.2315219337567
"1835",2.8902621741784
"1836",2.10770735251054
"1837",1.35748903315317
"1838",-2.71379352141945
"1839",1.21343107397466
"1840",-2.40737001674854
"1841",2.30759372868034
"1842",-1.56689092824998
"1843",2.28178165661871
"1844",1.91726955932699
"1845",-3.93064082485852
"1846",-2.49140594252089
"1847",2.32203512689749
"1848",0.994796582663073
"1849",1.09301323399398
"1850",3.82062883496791
"1851",-2.47145709975085
"1852",3.27989275477547
"1853",4.35677979836212
"1854",1.9669493795155
"1855",-2.6126193622409
"1856",-0.887551526459258
"1857",-4.12183004424245
"1858",-0.270234812468767
"1859",-0.554432900979013
"1860",4.28470728387739
"1861",1.50684009271438
"1862",3.63100647069655
"1863",0.361047193478976
"1864",1.37376494255318
"1865",1.49854396754641
"1866",-4.41539254533927
"1868",1.39151772049907
"1869",2.57183639577822
"1872",2.82132989051418
"1873",2.06826837535716
"1874",0.881131785233118
"1875",-2.63962126927248
"1876",-3.00365830791352
"1878",2.2880339944721
"1879",-0.638673042019953
"1880",1.02253532903887
"1881",0.201598556100961
"1882",1.57424268842496
"1883",-1.0828962008101
"1884",-4.39291104780178
"1885",2.0683294827191
"1886",-4.02036298055057
"1887",3.25771706797802
"1888",2.27794808638232
"1889",-2.38124502602476
"1890",-0.471280876546611
"1891",-2.68768603684706
"1893",3.38824059816842
"1894",0.145005788385212
"1895",2.67768679710935
"1896",1.36769993740818
"1897",1.33242011951738
"1898",-4.91659520808855
"1899",-0.549674302255337
"1900",-2.48429115326005
"1901",1.07603096596919
"1902",1.33962262432156
"1903",2.93568373190641
"1904",-5.74332628998851
"1905",2.93541574592625
"1906",5.64178221350903
"1907",-5.26242300828779
"1908",0.0266175684718766
"1909",3.16249390958825
"1910",-2.43607122545426
"1911",1.58987897699859
"1912",0.862165108771778
"1914",-0.910653280118765
"1915",-0.718120952218364
"1916",1.35318502427284
"1917",2.4703452468621
"1918",3.76362215922844
"1919",1.3801999876941
"1920",2.94584712372831
"1921",4.4884362702947
"1922",-2.40423803223465
"1923",0.278933787198687
"1924",1.56609583063724
"1925",3.00983657965269
"1926",-2.50355708082816
"1927",1.24376543765484
"1928",0.315978571664226
"1929",3.03094158886242
"1930",2.129402262887
"1931",2.7996624544534
"1932",-2.77954547312546
"1933",-2.69940936278654
"1934",2.60597950401555
"1935",-2.37658722565802
"1936",-2.65394003714136
"1938",1.79733473763573
"1939",5.64624849483616
"1940",0.990123903755715
"1941",1.06831025827328
"1942",-4.82449445601497
"1943",1.78488990098639
"1944",0.345284441827395
"1945",-2.61105549968529
"1946",0.961802824410252
"1949",1.95293579427881
"1950",-2.71343704792094
"1951",0.914646922414745
"1952",-2.79756588068413
"1953",2.09737041656505
"1954",-2.74474788017479
"1955",-2.37011030300907
"1956",-5.52406615590476
"1957",-5.24834625888298
"1958",0.0980910412150435
"1959",2.56228919504111
"1960",3.40711522270077
"1961",2.60084705074189
"1962",3.16817001784316
"1963",1.61042286806463
"1964",0.0543728078087193
"1967",2.91038492309812
"1968",-0.190773245714975
"1969",2.95496322806689
"1970",1.87850643815635
"1971",0.125551600233044
"1972",2.26132910488255
"1973",1.3625837568329
"1974",4.88759300729933
"1975",-2.74699632837316
"1976",0.694845010975262
"1977",1.76489036234657
"1978",-1.42988601744748
"1979",1.16037566970708
"1980",-2.75755975104981
"1981",4.97959772799023
"1982",4.11564274701536
"1983",4.5003077584513
"1984",-4.55377812102153
"1985",-2.33659520187573
"1986",-5.11863018263617
"1987",-2.60039171853089
"1988",-0.864655460616692
"1989",1.74921734455705
"1990",1.49706351414276
"1991",1.10577253179395
"1992",-2.42291580800039
"1993",0.664940603196491
"1994",1.43243840097331
"1995",-2.37495812086206
"1996",0.824538578185273
"1997",2.2010166808126
"1998",-5.05216672961422
"1999",-0.946999286197815
"2000",1.33618557720008
"2001",1.25679388318618
"2002",-4.95513986327919
"2003",1.38426666975591
"2004",1.41794020944905
"2005",4.36574788683995
"2006",1.1578294974426
"2007",3.07550854143735
"2008",-4.65964181011239
"2009",1.42701496727755
"2010",-2.19237072597124
"2011",3.3868642607034
"2012",2.26707039010004
"2013",-0.0792257464106267
"2014",4.62559297903322
"2015",-2.65425374411999
"2016",-0.204781327773055
"2017",0.291944383117592
"2018",0.828972155858043
"2019",-0.374532923436138
"2020",-2.37510101262016
"2021",2.12586075161323
"2022",1.46223924896319
"2023",1.25063171596789
"2024",1.66907724705711
"2025",-2.45792664437192
"2026",0.600743103523777
"2027",2.56597476228134
"2028",-4.62117672480729
"2029",1.62364932960686
"2030",2.84878647146783
"2031",4.12729285895741
"2032",1.00077954943443
"2033",2.59186815504554
"2034",0.510308609570154
"2035",4.30318342270298
"2036",0.985445665969842
"2037",1.34756017314146
"2038",4.83078444659711
"2039",-1.70456943434985
"2040",1.43757038039901
"2041",0.812406830376107
"2042",-0.863568362302135
"2043",0.0106478194003756
"2044",2.50416778591763
"2045",-2.32240877484873
"2046",0.959168528832413
"2047",1.69311056374804
"2048",0.674808527597357
"2049",1.61038945588113
"2050",-2.42360365589681
"2051",3.05714453930564
"2052",-4.07453881929341
"2053",1.70102280990535
"2054",-2.45669800910727
"2055",-0.550665614240415
"2056",-4.99114297476897
"2057",2.49518690695522
"2058",4.48863181256138
"2059",1.56535308089167
"2060",-0.488486877775826
"2061",-0.00931966573200071
"2062",-0.423730481526388
"2063",1.17775765266897
"2064",3.39245800530323
"2065",-2.3858240638497
"2066",-2.42832520780962
"2067",-2.43190240734164
"2068",-5.6337831491888
"2069",-0.528062974389949
"2070",2.47161310467814
"2071",-3.81444128551806
"2072",1.88108003590702
"2073",-4.36675991276807
"2074",3.07228183072499
"2075",-2.09221590113717
"2076",-0.221709292512049
"2077",-2.36145302813167
"2078",1.93565855470947
"2079",1.98960422107826
"2080",-2.2371777780425
"2081",1.52955486920853
"2082",4.09975759927168
"2083",1.66706132427419
"2084",-0.789917862973107
"2085",-2.34782879166923
"2086",3.61249105859049
"2087",1.81739029643486
"2088",-0.0574127088437937
"2089",0.530386810250877
"2090",2.01261378994557
"2091",-2.17062863069675
"2092",-4.36458215583416
"2093",1.586751146376
"2094",1.89977859170418
"2095",3.17423771128847
"2096",0.790659740973566
"2097",3.83685827222843
"2098",1.85222677165895
"2099",0.975734861580241
"2100",-2.32968770814721
"2101",1.82987582863016
"2102",1.7747068219829
"2103",1.01063679025573
"2104",1.59149820938517
"2105",1.45684713969104
"2106",1.81719737110898
"2107",-4.82056419497508
"2108",1.06362695837492
"2109",2.47522191793967
"2110",-2.1330324994404
"2111",0.502000471899428
"2112",-4.66894854522593
"2114",0.887444171987034
"2115",-2.15572299158796
"2116",-2.20851792995764
"2117",-0.111609047262367
"2120",-2.23670613483449
"2121",4.69510919223838
"2123",2.13677567223528
"2124",3.76852895962274
"2125",-2.33789039904619
"2126",-0.010102751508561
"2127",-5.18683026605832
"2128",2.25418791373059
"2130",-2.64539256310947
"2131",0.67859054832596
"2133",1.25986216818708
"2134",3.98846218106353
"2135",2.35992362277959
"2136",-5.10236805171111
"2137",2.46503206017803
"2138",4.40793018183798
"2139",2.08222391157838
"2140",-2.63497228746225
"2141",-2.6324372133275
"2142",3.71139517348365
"2143",0.0765420642322496
"2144",0.593694880025648
"2145",-2.35156979903405
"2146",2.74061559333738
"2147",0.893185696887103
"2148",1.71454744838215
"2149",-4.15433402030063
"2150",-2.39382021595062
"2151",1.46024918353947
"2152",1.79516320017829
"2153",1.04669363005904
"2154",0.495164789998872
"2155",-2.58828326914737
"2156",-1.96685482792105
"2157",1.90985761754906
"2158",-0.107362049748682
"2159",-5.27569187140455
"2160",-2.55447783484878
"2161",2.63308732154965
"2162",-5.33906383395171
"2163",-4.82185364193747
"2164",0.221724753315483
"2165",-2.4727377521737
"2166",-4.56460718352536
"2168",-1.15041881179222
"2169",-4.51383884201868
"2175",-4.96282616575484
"2176",2.75251884484447
"2177",1.5651039397826
"2178",4.78447838035
"2179",1.95270011365048
"2180",-2.87291713732747
"2181",0.255639047566022
"2182",2.65641757775059
"2184",0.585147568819997
"2185",2.69852038892739
"2186",2.68790772482649
"2187",0.0206704864020031
"2188",-4.64017977120684
"2189",0.76578451607853
"2190",-2.46539309208501
"2191",-0.0967681700202911
"2192",0.665822727214697
"2193",4.98812954134242
"2196",-5.38366982235863
"2197",5.76100268632274
"2198",-0.959813375288107
"2199",1.79073266863479
"2200",1.49206081924693
"2201",2.03613473090318
"2202",1.16025412099506
"2203",-5.0785055950049
"2204",0.932231004618671
"2205",2.60668614137451
"2206",1.18414438544634
"2207",1.3114490827795
"2208",5.27500174122495
"2209",-0.498994271885201
"2210",-2.20083986681541
"2211",-5.7234975962216
"2212",4.55904101627116
"2213",2.81151019612599
"2214",-2.22861297691134
"2215",-2.19278772573796
"2216",-4.84404680687493
"2217",2.35469450215036
"2218",2.57400211117067
"2219",-4.8574580455888
"2220",2.30374468261401
"2221",-2.45411556437784
"2222",0.364140523931033
"2223",3.07185492078852
"2224",-4.62043333259087
"2225",1.65006025796452
"2226",-5.73322288327434
"2227",-4.64700825361638
"2228",-4.97566730550873
"2229",1.3411433480709
"2230",1.4272842354928
"2231",-4.39159564555067
"2232",3.39473751634968
"2233",-2.51311260341951
"2234",3.09977552098733
"2235",4.30799484554983
"2236",-1.60365516978274
"2237",0.777206922752084
"2238",2.71740017837183
"2239",2.21533212576229
"2240",2.47673422955862
"2241",-5.14292283970317
"2242",0.481655354768137
"2243",-2.53795458982827
"2244",0.155213344612086
"2245",3.61807959894513
"2246",2.5419884212068
"2248",1.95555185618797
"2249",-5.00193396982492
"2250",3.42446938613039
"2251",3.56859692179891
"2252",-2.61336359663396
"2253",-2.6920676031783
"2254",0.840244600866952
"2255",2.87124248163287
"2256",0.859702727364283
"2257",2.08564441920877
"2258",5.07956787675826
"2259",-2.46283518105848
"2260",-2.37420807397001
"2262",2.83798404081735
"2263",0.429195844296939
"2265",2.4085075258962
"2266",-4.78431727505313
"2267",0.273087286739571
"2268",0.310848254436333
"2269",-5.19949489902016
"2270",-2.38445955221342
"2273",-2.43917984483299
"2275",2.11737446483072
"2276",-2.43561565377356
"2277",4.16435559816424
"2278",-4.62383208220884
"2280",-2.27131564766163
"2281",1.68580357004261
"2282",1.51967423860949
"2283",-2.39721587837167
"2284",4.09348037283158
"2285",-2.3640819836663
"2286",2.68051870554741
"2289",1.36518591477875
"2290",-2.79628544514646
"2291",0.83006001381495
"2292",-5.62715609941463
"2293",1.81600920158207
"2295",-2.49668640318562
"2296",2.39445511417202
"2297",-0.485953350959059
"2298",-0.130039208960798
"2299",-5.46240429164832
"2300",-0.235720920647339
"2301",0.373164603521092
"2302",-0.740114643331275
"2303",1.44635301878454
"2304",-0.0496641202609034
"2305",1.08888292109896
"2306",-2.72525465387493
"2308",-2.75215299161764
"2309",-4.4152823034642
"2310",1.82903678032542
"2311",-2.37289428594754
"2312",4.19904004961881
"2314",-1.64414285743855
"2315",-2.43128720131147
"2316",2.06767249590127
"2317",-2.4847011957898
"2318",-5.35281272415519
"2319",3.2737001640134
"2320",-2.63720656336476
"2321",1.14085833400267
"2322",1.54426197863525
"2323",-2.39585931593519
"2324",-4.59751527951693
"2325",2.69288132099098
"2326",1.23069082815886
"2327",0.565930419262937
"2328",-1.48886679692187
"2329",-4.45885870890786
"2330",-2.57535158448411
"2331",-2.64942076703935
"2332",-2.53520344982031
"2333",-0.33730514849649
"2335",2.53181435258928
"2336",-5.02428309048048
"2337",2.72268158587079
"2338",2.31569813178348
"2339",-4.7096592344314
"2340",-2.38801994954628
"2341",-0.757914580213702
"2342",-2.41195193688996
"2343",1.63245280160547
"2344",1.82279197442324
"2345",-2.36711502288542
"2346",-5.33256452852895
"2347",2.00478937956933
"2349",-0.678399069438783
"2351",3.28548779232267
"2352",2.27962014609327
"2353",4.5323498743691
"2354",-4.14203826830993
"2355",-2.56362522586366
"2356",1.70199639884035
"2357",-2.62186433834689
"2358",-4.12719643952735
"2359",2.05595919958356
"2361",-2.55515681559863
"2362",2.77395044370554
"2363",3.02021267427966
"2364",-5.32059963004162
"2365",-2.28869610974553
"2367",3.31819571017903
"2368",4.86691513841376
"2369",-2.71417680406185
"2370",1.53194484097444
"2371",-4.26290346490885
"2372",3.62452131859452
"2373",3.9682321154586
"2374",-3.78737138004337
"2379",2.44065463842103
"2380",-2.33299088429819
"2381",0.890818860278432
"2382",5.7642213002402
"2383",3.12954085807599
"2384",0.990235672553412
"2385",-2.37234233349947
"2386",0.533838237303491
"2387",1.73847958311404
"2388",1.57739598365702
"2389",0.497541052366429
"2390",1.36112981045719
"2391",0.214919863961226
"2392",0.964753024335366
"2393",1.54120195652422
"2394",1.24982999293226
"2396",0.82560423924278
"2397",-1.37854925515706
"2398",2.13322128364641
"2400",2.60436836560931
"2401",0.711173642451443
"2402",0.404691154812535
"2404",-2.20666044032136
"2405",-2.10662649045105
"2406",3.36647147363277
"2408",0.822665978257713
"2409",1.92020536197034
"2410",-4.56340606309633
"2412",1.97260744401165
"2413",1.42987097220682
"2414",2.03307488947597
"2415",-2.53904476446398
"2416",-2.13412555688045
"2417",-5.43132719625366
"2418",0.495138720168083
"2419",1.10827547791001
"2420",-2.31733787886081
"2421",2.06386167679024
"2422",1.97894515724763
"2423",0.682733599242831
"2424",1.03790489340105
"2425",-2.33847987462266
"2426",-2.60228319714246
"2427",-2.61149991300983
"2428",-2.61123020989173
"2429",-2.39678103878547
"2430",-3.93725685544841
"2431",-2.28705563864478
"2432",-2.2957753481952
"2433",2.82535397548921
"2434",2.06097436785685
"2435",2.5526526250174
"2436",-1.7358744013532
"2437",0.251738749855674
"2438",4.87878123314736
"2439",4.35496809400493
"2440",3.45889013910343
"2441",0.242348736073475
"2442",-2.41281022782917
"2443",1.23871942832204
"2444",0.669960787685835
"2445",1.9247111177469
"2446",-2.64349850788375
"2447",-2.36308418527148
"2448",-2.47553162939452
"2449",-2.42997321663499
"2450",-1.8803072335623
"2452",-1.82577586399673
"2453",-2.00559256589155
"2454",-1.83898004021941
"2455",-2.14811768760473
"2456",-4.21170317310935
"2457",2.66105963735209
"2458",1.87603551955871
"2459",-5.57706395894586
"2462",-4.59184739119504
"2463",-2.38836786189239
"2464",-2.59825698488255
"2465",-2.32984345266701
"2466",2.82078241851674
"2467",0.0584642574038661
"2468",2.0885676134997
"2469",2.9026999403808
"2470",-2.40070168399396
"2471",1.94097890123838
"2472",0.415186782880344
"2473",-4.34966004256166
"2474",0.355229907163231
"2475",-5.45886629458044
"2476",-4.22612265578868
"2477",-2.41581307502257
"2478",1.81315976112001
"2479",-0.928889839385336
"2480",1.59845163717868
"2481",-2.46742837485927
"2482",-5.01751798219896
"2483",-0.140804013754678
"2484",3.74039636492784
"2485",-2.37914688072373
"2486",-2.26561637665059
"2487",-2.25917819135912
"2488",-2.40847601541016
"2489",-2.39005349846694
"2490",-1.48145246323097
"2491",4.92950218009453
"2492",2.03635935484693
"2493",1.75218395406117
"2494",-1.66030792724851
"2495",-0.260811640130604
"2496",-1.03580682750303
"2497",-2.57863051400896
"2498",2.22011750316342
"2499",-4.37697569397143
"2500",-2.18625343085241
"2502",-2.14403408853752
"2503",-2.5494638341179
"2504",-2.23291068608171
"2507",1.77052747769508
"2508",-0.511151047144457
"2509",3.66123782360313
"2510",-2.6590538139123
"2511",4.08626543048527
"2512",1.2500308628712
"2513",0.656075030904481
"2514",1.97409132768296
"2515",0.566254277514991
"2516",1.43781263031586
"2517",1.06008010492971
"2518",1.04976284338866
"2519",1.15341923641231
"2521",-0.814630602149574
"2522",2.09093748964872
"2523",1.45680235257955
"2524",-2.6791548638735
"2525",1.49333905634436
"2526",0.298723576962365
"2527",1.21947884623836
"2528",1.40480297287896
"2529",-2.71122249275158
"2530",0.994871912491011
"2531",-0.293718326902438
"2532",0.712699816303611
"2533",0.24832710420928
"2534",-4.84197803992839
"2535",0.455396813456419
"2536",0.859563859767354
"2537",3.06032872850724
"2538",0.786136369728997
"2539",-4.57161714569893
"2540",1.47936696572094
"2541",3.3395449792204
"2542",0.50391898781692
"2543",0.50902527139172
"2544",0.384291826870616
