"fit_gee.coefficients","names"
2.34590472259913,"(Intercept)"
-1.20012804969494,"sum_step.log"
1.07622597497562,"jbsteps30pre.log"
-0.347951801216837,"dec.temperature"
2.87770437457763,"sd_steps601"
-0.765321664222417,"home.location1"
0.431762543743683,"send1"
-2.44366454185679,"sd_steps601:send1"
-0.107455669496901,"send1:home.location1"
0.318915669639269,"dosage:send1"
-0.221706245263276,"dosage"
