"fit_gee.coefficients","names"
5.50708149552554,"(Intercept)"
0.0728461061164655,"sum_step.log"
1.82324442886777,"jbsteps30pre.log"
0.710984334889648,"dec.temperature"
-0.470754020036685,"sd_steps601"
0,"home.location1"
-2.43185684553247,"send1"
0.981411747072588,"sd_steps601:send1"
0,"send1:home.location1"
0.213946607381804,"dosage:send1"
-0.257671679047435,"dosage"
