"fit_gee.coefficients","names"
-0.393766318269177,"(Intercept)"
-0.0841647518590622,"sum_step.log"
0.700015012918074,"jbsteps30pre.log"
2.45992211370548,"dec.temperature"
0.173093592367191,"sd_steps601"
0,"home.location1"
0.575362398835338,"send1"
0.00931467426877112,"sd_steps601:send1"
0,"send1:home.location1"
-0.111170535291483,"dosage:send1"
0.131276011485663,"dosage"
