"fit_gee.coefficients","names"
4.56931537139594,"(Intercept)"
-0.23105024666044,"sum_step.log"
1.27179831452627,"jbsteps30pre.log"
0.564681157072732,"dec.temperature"
-1.18509562695625,"sd_steps601"
0,"home.location1"
0.746901377655294,"send1"
0.887647033691047,"sd_steps601:send1"
0,"send1:home.location1"
-0.0971656875474471,"dosage:send1"
-0.135731073895293,"dosage"
