"fit_gee.coefficients","names"
5.27872817652011,"(Intercept)"
0.459112968926621,"sum_step.log"
1.10178679066406,"jbsteps30pre.log"
-0.358608172908083,"dec.temperature"
-0.396951252516839,"sd_steps601"
1.2238375033838,"home.location1"
-1.90905050643001,"send1"
-0.184338258755086,"sd_steps601:send1"
-1.53876320543853,"send1:home.location1"
0.274769362640098,"dosage:send1"
-0.239283646265552,"dosage"
