"fit_gee.coefficients","names"
3.46340242585152,"(Intercept)"
0.402089207416994,"sum_step.log"
0.633216599880835,"jbsteps30pre.log"
0.700399568810309,"dec.temperature"
0.774668347326257,"sd_steps601"
0,"home.location1"
-1.38813890733358,"send1"
-0.901061692979264,"sd_steps601:send1"
0,"send1:home.location1"
0.213034313222121,"dosage:send1"
-0.0704892071521191,"dosage"
