"fit_gee.coefficients","names"
1.92617475628639,"(Intercept)"
0.220901814290166,"sum_step.log"
1.15798046570236,"jbsteps30pre.log"
0.389625067627945,"dec.temperature"
0.640120541544701,"sd_steps601"
0,"home.location1"
2.24989078879872,"send1"
-0.864234401587298,"sd_steps601:send1"
0,"send1:home.location1"
-0.226391507243747,"dosage:send1"
0.111479929766581,"dosage"
