"fit_gee.coefficients","names"
2.20919882463374,"(Intercept)"
0.719352911013208,"sum_step.log"
1.85231053150761,"jbsteps30pre.log"
-0.000335634124872437,"dec.temperature"
-0.0303552228803842,"sd_steps601"
-0.640403044251643,"home.location1"
-0.567825548165778,"send1"
0.893046136242649,"sd_steps601:send1"
1.22639556424541,"send1:home.location1"
-0.0501482232650233,"dosage:send1"
0.0985029369953036,"dosage"
