"fit_gee.coefficients","names"
3.37883376845884,"(Intercept)"
-0.753100165684192,"sum_step.log"
0.99130861538935,"jbsteps30pre.log"
-0.0339725810103341,"dec.temperature"
-0.4057831246892,"sd_steps601"
-1.91582452643114,"home.location1"
0.618758681034857,"send1"
-0.494137675447202,"sd_steps601:send1"
1.76969020321367,"send1:home.location1"
-0.173132216997528,"dosage:send1"
0.215015945943172,"dosage"
