"fit_gee.coefficients","names"
3.72367700901534,"(Intercept)"
0.137176616851169,"sum_step.log"
0.654080930865985,"jbsteps30pre.log"
-0.416868418337767,"dec.temperature"
-0.538117063853964,"sd_steps601"
-1.25006129201906,"home.location1"
-1.06593828927797,"send1"
0.413037097281114,"sd_steps601:send1"
1.14935133661569,"send1:home.location1"
0.00277275651625485,"dosage:send1"
0.00553890838673511,"dosage"
